customerID,gender,SeniorCitizen,tenure,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Risk_Probability,Marketing_Segment,Predicted_Churn_Flag
5447-VYTKW,Male,0,27,Month-to-month,DSL,Mailed check,53.45,1461.45,No,0.07264049118422758,Low risk: retain and upsell,No
3623-FQBOX,Male,0,21,Month-to-month,No,Mailed check,19.95,416.4,No,0.1591570384775362,Low risk: retain and upsell,No
0689-NKYLF,Male,0,13,Month-to-month,Fiber optic,Electronic check,83.2,1060.6,Yes,0.6411270192195304,High risk: retention/win-back,Yes
8659-HDIYE,Female,1,64,Month-to-month,DSL,Credit card (automatic),74.65,4869.35,No,0.05038546582990891,Low risk: retain and upsell,No
3658-KIBGF,Female,0,1,Month-to-month,DSL,Electronic check,54.9,54.9,Yes,0.37333324690415964,Medium risk: nurture,Yes
3474-BAFSJ,Male,0,57,Two year,DSL,Bank transfer (automatic),57.5,3265.95,No,0.03935169812800954,Low risk: retain and upsell,No
5519-YLDGW,Female,0,21,Month-to-month,Fiber optic,Electronic check,103.9,2254.2,Yes,0.5720584921040568,Medium risk: nurture,Yes
3865-ZFZIB,Male,0,19,Two year,No,Mailed check,19.65,358.15,No,0.018237088186522782,Low risk: retain and upsell,No
1855-AGAWH,Male,0,31,One year,Fiber optic,Electronic check,93.8,2939.8,No,0.42941019295237004,Medium risk: nurture,Yes
7109-CQYUZ,Male,0,52,Two year,DSL,Mailed check,89.25,4652.4,No,0.04295006786019361,Low risk: retain and upsell,No
1370-GGAWX,Female,0,46,One year,Fiber optic,Electronic check,94.15,4408.45,No,0.26090053778192457,Low risk: retain and upsell,No
4680-KUTAJ,Female,1,11,Month-to-month,DSL,Electronic check,55.6,580.8,No,0.40224327036373486,Medium risk: nurture,Yes
5307-UVGNB,Female,0,53,Month-to-month,DSL,Bank transfer (automatic),48.7,2495.2,No,0.1012623786081185,Low risk: retain and upsell,No
4946-EDSEW,Female,0,11,Month-to-month,No,Mailed check,19.25,180.3,Yes,0.20879942980957047,Low risk: retain and upsell,No
2883-ILGWO,Male,1,57,Month-to-month,Fiber optic,Bank transfer (automatic),104.9,5913.95,No,0.20231719558613412,Low risk: retain and upsell,No
2516-VQRRV,Female,1,2,Month-to-month,Fiber optic,Mailed check,75.45,158.4,Yes,0.7041925463308388,High risk: retention/win-back,Yes
7580-UGXNC,Female,1,2,Month-to-month,DSL,Mailed check,54.85,104.2,Yes,0.27700374140138095,Low risk: retain and upsell,No
3642-BYHDO,Female,0,71,Two year,No,Bank transfer (automatic),19.9,1389.35,No,0.005293442357740829,Low risk: retain and upsell,No
9629-NHXFW,Female,0,1,Month-to-month,No,Mailed check,19.4,19.4,No,0.27240411369877787,Low risk: retain and upsell,No
2696-RZVZW,Male,0,68,Two year,No,Credit card (automatic),25.05,1629.2,No,0.005267028287407301,Low risk: retain and upsell,No
5766-FTRTS,Male,0,72,Two year,DSL,Mailed check,84.45,6033.1,No,0.017824268508507827,Low risk: retain and upsell,No
0396-HUJBP,Female,0,2,Month-to-month,No,Mailed check,19.3,44.4,No,0.29477582820209747,Low risk: retain and upsell,Yes
5178-LMXOP,Male,1,1,Month-to-month,Fiber optic,Electronic check,95.1,95.1,Yes,0.865961983546007,High risk: retention/win-back,Yes
8879-ZKJOF,Female,0,41,One year,DSL,Bank transfer (automatic),79.85,3320.75,No,0.05128363198184464,Low risk: retain and upsell,No
6285-FTQBF,Male,0,72,Two year,No,Credit card (automatic),25.55,1867.7,No,0.004195611553029724,Low risk: retain and upsell,No
8185-UPYBR,Male,0,6,Month-to-month,Fiber optic,Electronic check,75.5,438.0,Yes,0.7267004646230265,High risk: retention/win-back,Yes
4585-HETAI,Female,0,4,Month-to-month,Fiber optic,Electronic check,73.75,325.45,Yes,0.5934082694591976,Medium risk: nurture,Yes
7526-BEZQB,Male,0,12,Month-to-month,Fiber optic,Electronic check,96.05,1148.1,Yes,0.8003146051016138,High risk: retention/win-back,Yes
1474-JUWSM,Female,0,58,One year,DSL,Electronic check,68.4,3972.25,No,0.045162783291417076,Low risk: retain and upsell,No
3530-CRZSB,Female,0,7,Month-to-month,No,Mailed check,20.65,155.9,No,0.26335123613462924,Low risk: retain and upsell,No
8498-XXGWA,Female,0,65,Month-to-month,DSL,Mailed check,55.15,3673.15,No,0.042462011988254694,Low risk: retain and upsell,No
9617-INGJY,Male,0,1,Month-to-month,Fiber optic,Mailed check,70.6,70.6,No,0.698654368171681,High risk: retention/win-back,Yes
0621-TSSMU,Male,0,56,One year,No,Credit card (automatic),19.95,1126.75,No,0.012311337159804255,Low risk: retain and upsell,No
7234-KMNRQ,Male,0,4,Month-to-month,No,Mailed check,19.0,73.45,No,0.21868478138709277,Low risk: retain and upsell,No
7636-PEPNS,Female,0,58,One year,DSL,Mailed check,44.1,2413.05,No,0.028898289896828487,Low risk: retain and upsell,No
4683-WYDOU,Male,0,62,Two year,Fiber optic,Bank transfer (automatic),107.6,6912.7,No,0.1122052222410582,Low risk: retain and upsell,No
9052-DHNKM,Male,0,26,One year,DSL,Electronic check,61.55,1581.95,No,0.05736157966833158,Low risk: retain and upsell,No
6794-HKIAJ,Male,0,62,Month-to-month,Fiber optic,Bank transfer (automatic),90.7,5586.45,No,0.06161407810174418,Low risk: retain and upsell,No
5578-NKCXI,Female,0,58,One year,Fiber optic,Credit card (automatic),99.25,5846.65,No,0.0779701424325986,Low risk: retain and upsell,No
1642-HMARX,Female,0,68,Two year,DSL,Electronic check,91.7,6424.7,No,0.03308111035579004,Low risk: retain and upsell,No
3096-WPXBT,Female,0,61,One year,Fiber optic,Credit card (automatic),100.7,6018.65,No,0.10754579259134585,Low risk: retain and upsell,No
8434-PNQZX,Female,0,42,Two year,DSL,Credit card (automatic),78.45,3373.4,No,0.032552378569949074,Low risk: retain and upsell,No
5950-AAAGJ,Male,0,18,Month-to-month,Fiber optic,Bank transfer (automatic),84.3,1537.9,No,0.44178108272119987,Medium risk: nurture,Yes
4299-OPXEJ,Female,0,56,Two year,No,Bank transfer (automatic),19.55,1080.55,No,0.009019380064302331,Low risk: retain and upsell,No
4951-UKAAQ,Female,0,4,Month-to-month,Fiber optic,Electronic check,88.95,355.2,Yes,0.7353042547873192,High risk: retention/win-back,Yes
9618-LFJRU,Female,0,4,Month-to-month,No,Credit card (automatic),20.45,82.85,No,0.2432033269321286,Low risk: retain and upsell,No
6693-DJWTY,Female,0,35,One year,DSL,Credit card (automatic),55.6,2016.45,No,0.024571978716730697,Low risk: retain and upsell,No
0744-GKNGE,Female,0,64,Month-to-month,Fiber optic,Bank transfer (automatic),86.8,5327.25,No,0.05252519632761115,Low risk: retain and upsell,No
6447-EGDIV,Female,0,31,One year,No,Mailed check,20.95,683.25,No,0.030163840282625216,Low risk: retain and upsell,No
1167-OYZJF,Female,1,67,Two year,No,Bank transfer (automatic),20.05,1263.05,No,0.008646145543252,Low risk: retain and upsell,No
2108-YKQTY,Female,0,4,Month-to-month,DSL,Credit card (automatic),50.7,151.3,Yes,0.2368544143344421,Low risk: retain and upsell,No
4806-DXQCE,Female,1,70,Two year,Fiber optic,Electronic check,113.65,7714.65,No,0.05982396005554391,Low risk: retain and upsell,No
4918-QLLIW,Male,0,3,Month-to-month,DSL,Credit card (automatic),53.4,188.7,Yes,0.25432514454639005,Low risk: retain and upsell,No
7056-IMHCC,Male,1,53,Month-to-month,Fiber optic,Electronic check,101.9,5549.4,Yes,0.47012203625473364,Medium risk: nurture,Yes
4854-SSLTN,Male,0,2,Two year,DSL,Mailed check,59.5,130.5,No,0.034205327054671386,Low risk: retain and upsell,No
5294-DMSFH,Female,0,29,Month-to-month,Fiber optic,Credit card (automatic),87.8,2621.75,No,0.4405032495379424,Medium risk: nurture,Yes
4837-PZTIC,Female,0,47,Two year,DSL,Mailed check,41.9,1875.25,No,0.01985911425298817,Low risk: retain and upsell,No
1625-JAIIY,Female,0,68,One year,Fiber optic,Electronic check,83.0,5685.8,Yes,0.13528802211746954,Low risk: retain and upsell,No
0603-OLQDC,Male,0,12,Month-to-month,DSL,Mailed check,69.85,837.5,No,0.29766163434461684,Low risk: retain and upsell,Yes
3272-VUHPV,Female,0,8,Month-to-month,DSL,Bank transfer (automatic),56.3,401.5,No,0.17979086640197203,Low risk: retain and upsell,No
4176-FXYBO,Male,0,54,Month-to-month,Fiber optic,Electronic check,109.55,6118.95,No,0.319016603000228,Medium risk: nurture,Yes
1063-DHQJF,Male,0,69,Two year,Fiber optic,Mailed check,92.15,6480.9,No,0.026606829794369662,Low risk: retain and upsell,No
8663-UPDGF,Female,0,26,Month-to-month,DSL,Bank transfer (automatic),69.5,1800.05,No,0.11640184082441679,Low risk: retain and upsell,No
6719-FGEDO,Female,0,72,Two year,Fiber optic,Bank transfer (automatic),97.0,7104.2,No,0.016741059534574984,Low risk: retain and upsell,No
1837-YQUCE,Female,0,70,Two year,DSL,Bank transfer (automatic),58.35,4214.25,No,0.023435957432002934,Low risk: retain and upsell,No
2947-DOMLJ,Male,0,1,Month-to-month,DSL,Mailed check,50.6,50.6,Yes,0.23162168467061378,Low risk: retain and upsell,No
4112-LUEIZ,Male,0,10,Month-to-month,Fiber optic,Electronic check,89.5,863.1,Yes,0.752348370309717,High risk: retention/win-back,Yes
0369-ZGOVK,Female,0,28,One year,Fiber optic,Bank transfer (automatic),70.4,1992.2,No,0.14190584608922957,Low risk: retain and upsell,No
4510-HIMLV,Male,0,1,Month-to-month,Fiber optic,Electronic check,69.8,69.8,Yes,0.7583022453260772,High risk: retention/win-back,Yes
9919-KNPOO,Female,0,21,Month-to-month,Fiber optic,Electronic check,94.3,1948.35,No,0.6896128102689859,High risk: retention/win-back,Yes
8749-JMNKX,Male,1,51,Month-to-month,Fiber optic,Bank transfer (automatic),93.8,4750.95,Yes,0.26354254994615567,Low risk: retain and upsell,No
7872-BAAZR,Female,0,53,One year,No,Bank transfer (automatic),19.55,1007.9,No,0.012316638100215356,Low risk: retain and upsell,No
9391-LMANN,Male,0,53,One year,Fiber optic,Electronic check,95.95,5036.9,No,0.10895144045665142,Low risk: retain and upsell,No
2430-USGXP,Male,0,24,Month-to-month,Fiber optic,Electronic check,101.05,2391.8,Yes,0.7311646023832434,High risk: retention/win-back,Yes
8174-TBVCF,Female,0,70,Two year,DSL,Credit card (automatic),94.8,6859.05,No,0.021615968375701233,Low risk: retain and upsell,No
1698-XFZCI,Male,0,61,One year,Fiber optic,Electronic check,107.75,6521.9,No,0.2606466613129701,Low risk: retain and upsell,No
1877-HKBQX,Female,0,11,One year,DSL,Mailed check,54.6,617.85,No,0.08706361481931155,Low risk: retain and upsell,No
4450-DLLMH,Male,0,2,Month-to-month,Fiber optic,Credit card (automatic),71.3,157.75,No,0.6696714716327894,High risk: retention/win-back,Yes
0428-AXXLJ,Male,0,25,One year,No,Bank transfer (automatic),19.5,516.3,No,0.027403715001475832,Low risk: retain and upsell,No
2746-DIJLO,Female,0,41,One year,DSL,Credit card (automatic),56.3,2364.0,No,0.049388506501571165,Low risk: retain and upsell,No
5955-ERIHD,Male,0,18,Month-to-month,Fiber optic,Electronic check,94.7,1687.95,Yes,0.755518369433436,High risk: retention/win-back,Yes
0917-EZOLA,Male,1,72,Two year,Fiber optic,Bank transfer (automatic),104.15,7689.95,Yes,0.12157642762441627,Low risk: retain and upsell,No
3508-VLHCZ,Female,0,71,Two year,DSL,Credit card (automatic),90.55,6239.05,No,0.017415738086998648,Low risk: retain and upsell,No
4086-ATNFV,Female,0,34,One year,DSL,Mailed check,60.8,2042.05,No,0.04399769761384927,Low risk: retain and upsell,No
0468-YRPXN,Male,0,29,Month-to-month,Fiber optic,Credit card (automatic),98.8,2807.1,No,0.2942840202573346,Low risk: retain and upsell,Yes
5996-NRVXR,Male,1,40,One year,Fiber optic,Credit card (automatic),98.15,4116.8,No,0.09264594951527837,Low risk: retain and upsell,No
3739-YBWAB,Male,0,36,One year,DSL,Mailed check,35.35,1317.95,No,0.06255772741420777,Low risk: retain and upsell,No
7047-FWEYA,Female,0,46,One year,Fiber optic,Electronic check,103.15,4594.65,No,0.3121753199588754,Medium risk: nurture,Yes
2000-MPKCA,Female,0,58,One year,Fiber optic,Electronic check,107.75,6332.75,No,0.21169038502261214,Low risk: retain and upsell,No
9762-YAQAA,Male,0,39,One year,Fiber optic,Credit card (automatic),81.4,3213.75,No,0.09264252500544982,Low risk: retain and upsell,No
5949-EBSQK,Male,0,4,Month-to-month,DSL,Credit card (automatic),61.45,229.55,Yes,0.198881210054561,Low risk: retain and upsell,No
5473-KHBPS,Female,0,52,One year,Fiber optic,Credit card (automatic),95.7,4976.15,No,0.13593340489871233,Low risk: retain and upsell,No
0100-DUVFC,Male,1,70,One year,Fiber optic,Electronic check,104.8,7308.95,No,0.2812914105247213,Low risk: retain and upsell,Yes
5397-TUPSH,Male,1,65,One year,Fiber optic,Bank transfer (automatic),70.95,4555.2,No,0.03843833449369011,Low risk: retain and upsell,No
8950-MTZNV,Male,0,1,Month-to-month,DSL,Mailed check,44.95,44.95,No,0.45558682871837675,Medium risk: nurture,Yes
0326-VDYXE,Female,0,70,One year,Fiber optic,Electronic check,97.65,6982.5,No,0.3366859745320602,Medium risk: nurture,Yes
6773-LQTVT,Female,1,29,Month-to-month,DSL,Mailed check,35.65,1025.15,No,0.1779151865960989,Low risk: retain and upsell,No
7274-RTAPZ,Male,0,1,Month-to-month,Fiber optic,Electronic check,90.55,90.55,Yes,0.7923256769140791,High risk: retention/win-back,Yes
0436-TWFFZ,Female,0,67,Two year,DSL,Mailed check,85.25,5714.2,No,0.03024965986822746,Low risk: retain and upsell,No
8566-YPRGL,Female,0,1,Month-to-month,No,Mailed check,19.5,19.5,No,0.36086271376488716,Medium risk: nurture,Yes
0311-UNPFF,Female,0,26,Month-to-month,Fiber optic,Bank transfer (automatic),88.8,2274.35,Yes,0.48439134947678986,Medium risk: nurture,Yes
6609-MXJHJ,Female,0,30,Two year,No,Mailed check,25.1,789.55,No,0.014350252741545468,Low risk: retain and upsell,No
2669-OIDSD,Female,0,48,Month-to-month,Fiber optic,Credit card (automatic),100.05,4834.0,No,0.1996971916932087,Low risk: retain and upsell,No
8400-WZICQ,Female,0,55,Month-to-month,DSL,Electronic check,55.7,3131.8,No,0.045075716706989934,Low risk: retain and upsell,No
3834-XUIFC,Male,0,7,Month-to-month,Fiber optic,Mailed check,85.2,602.55,Yes,0.7006859895192918,High risk: retention/win-back,Yes
9576-SYUHJ,Male,0,37,Month-to-month,Fiber optic,Electronic check,91.15,3369.25,No,0.37832277133691394,Medium risk: nurture,Yes
0410-IPFTY,Female,0,31,Month-to-month,Fiber optic,Bank transfer (automatic),83.85,2674.15,No,0.3242935928301024,Medium risk: nurture,Yes
2831-EBWRN,Male,0,4,Month-to-month,DSL,Electronic check,45.9,199.75,No,0.5379520719107739,Medium risk: nurture,Yes
9430-NKQLY,Male,0,72,Two year,No,Credit card (automatic),25.1,1790.8,No,0.004297038602969134,Low risk: retain and upsell,No
8414-MYSHR,Male,1,5,Month-to-month,Fiber optic,Electronic check,91.4,449.75,Yes,0.7740292045962113,High risk: retention/win-back,Yes
0247-SLUJI,Male,0,1,Month-to-month,No,Mailed check,19.7,19.7,No,0.16173154774306067,Low risk: retain and upsell,No
9402-ORRAH,Female,1,15,Month-to-month,Fiber optic,Electronic check,91.5,1400.3,No,0.7049592153245544,High risk: retention/win-back,Yes
6483-OATDN,Male,0,8,Month-to-month,DSL,Credit card (automatic),51.3,411.6,No,0.1956049758809962,Low risk: retain and upsell,No
1293-HHSHJ,Female,0,35,One year,No,Mailed check,21.1,741.0,No,0.028375059110656003,Low risk: retain and upsell,No
4840-ORQXB,Female,1,56,Month-to-month,Fiber optic,Electronic check,104.75,5841.35,No,0.24712337475240914,Low risk: retain and upsell,No
7599-FKVXZ,Male,0,42,Month-to-month,Fiber optic,Bank transfer (automatic),106.15,4512.7,Yes,0.47331487139123557,Medium risk: nurture,Yes
3982-DQLUS,Male,1,65,Month-to-month,Fiber optic,Electronic check,85.75,5688.45,No,0.08268684109594443,Low risk: retain and upsell,No
8610-ZIKJJ,Female,0,2,One year,No,Mailed check,20.3,31.9,No,0.056909269383566656,Low risk: retain and upsell,No
3756-VNWDH,Male,1,65,One year,Fiber optic,Electronic check,100.75,6674.65,No,0.21369526981622072,Low risk: retain and upsell,No
7801-KICAO,Female,0,18,Month-to-month,Fiber optic,Electronic check,74.15,1345.75,No,0.5871437803557723,Medium risk: nurture,Yes
7673-LPRNY,Female,0,23,One year,DSL,Electronic check,78.55,1843.05,No,0.15741135606266593,Low risk: retain and upsell,No
8229-TNIQA,Female,0,4,Month-to-month,DSL,Mailed check,45.3,196.95,Yes,0.4275754732303248,Medium risk: nurture,Yes
6060-QBMGV,Male,0,70,Two year,No,Credit card (automatic),19.85,1433.8,No,0.005299599282262075,Low risk: retain and upsell,No
7339-POGZN,Female,0,4,Month-to-month,DSL,Electronic check,50.7,214.55,No,0.4258882819225727,Medium risk: nurture,Yes
2828-SLQPF,Male,0,19,Month-to-month,DSL,Bank transfer (automatic),45.0,865.85,No,0.2744092303587414,Low risk: retain and upsell,No
4465-VDKIQ,Female,0,18,Month-to-month,Fiber optic,Electronic check,77.8,1358.6,No,0.3587605493828708,Medium risk: nurture,Yes
2921-XWDJH,Female,1,38,Month-to-month,Fiber optic,Electronic check,83.45,3147.15,No,0.2667774963380934,Low risk: retain and upsell,No
6221-AVQYL,Male,0,2,Month-to-month,Fiber optic,Credit card (automatic),73.25,131.05,Yes,0.7297559297875307,High risk: retention/win-back,Yes
2558-BUOZZ,Male,0,47,One year,Fiber optic,Bank transfer (automatic),94.8,4535.85,No,0.05981763788095345,Low risk: retain and upsell,No
9257-AZMTZ,Female,0,52,Two year,No,Bank transfer (automatic),20.1,1078.75,No,0.007813704052564062,Low risk: retain and upsell,No
0003-MKNFE,Male,0,9,Month-to-month,DSL,Mailed check,59.9,542.4,No,0.4004673348641054,Medium risk: nurture,Yes
0975-UYDTX,Female,0,26,One year,DSL,Credit card (automatic),90.1,2312.55,No,0.1061394725027503,Low risk: retain and upsell,No
7743-EXURX,Male,0,8,Month-to-month,DSL,Electronic check,51.05,415.05,Yes,0.41262701909996957,Medium risk: nurture,Yes
4682-BLBUC,Male,0,44,One year,DSL,Electronic check,70.95,3250.45,No,0.06023493120464472,Low risk: retain and upsell,No
0975-VOOVL,Female,0,3,Month-to-month,DSL,Mailed check,29.2,98.5,No,0.30479181672259065,Medium risk: nurture,Yes
5968-VXZLG,Male,0,2,Month-to-month,DSL,Bank transfer (automatic),46.6,87.9,No,0.4630310712438427,Medium risk: nurture,Yes
5569-KGJHX,Female,0,9,Month-to-month,Fiber optic,Bank transfer (automatic),85.35,754.65,Yes,0.6422130331958604,High risk: retention/win-back,Yes
4988-IQIGL,Male,1,1,Month-to-month,Fiber optic,Electronic check,75.35,75.35,Yes,0.7667047444722923,High risk: retention/win-back,Yes
5201-FRKKS,Male,0,25,Month-to-month,Fiber optic,Bank transfer (automatic),74.3,1952.25,No,0.1574226947214317,Low risk: retain and upsell,No
9799-CAYJJ,Female,1,2,Month-to-month,Fiber optic,Electronic check,69.3,153.8,No,0.6377897066256103,High risk: retention/win-back,Yes
7730-IUTDZ,Male,0,43,Month-to-month,Fiber optic,Electronic check,75.2,3198.6,Yes,0.17521761460379234,Low risk: retain and upsell,No
0426-TIRNE,Female,0,1,Month-to-month,No,Mailed check,20.9,20.9,Yes,0.30651575556357524,Medium risk: nurture,Yes
5443-SCMKX,Female,0,58,One year,Fiber optic,Electronic check,94.3,5610.15,No,0.2709057495153937,Low risk: retain and upsell,No
8295-KMENE,Female,0,59,Two year,DSL,Mailed check,76.45,4519.5,No,0.01624744824446293,Low risk: retain and upsell,No
6738-ISCBM,Male,0,44,One year,DSL,Electronic check,54.0,2440.25,No,0.2079667746787333,Low risk: retain and upsell,No
9821-BESNZ,Male,0,66,One year,Fiber optic,Electronic check,104.25,6860.6,No,0.2100717832863534,Low risk: retain and upsell,No
3678-MNGZX,Male,0,68,Two year,No,Bank transfer (automatic),19.95,1377.7,No,0.004612602951322546,Low risk: retain and upsell,No
1335-NTIUC,Male,0,9,Month-to-month,DSL,Electronic check,24.95,190.25,No,0.6230557263945005,High risk: retention/win-back,Yes
2916-BQZLN,Male,0,19,Month-to-month,Fiber optic,Electronic check,84.75,1651.95,No,0.4805212627180897,Medium risk: nurture,Yes
4558-CGYCZ,Male,0,4,Month-to-month,No,Mailed check,19.75,78.3,No,0.22064715023274806,Low risk: retain and upsell,No
2368-GAKKQ,Female,0,70,Two year,Fiber optic,Bank transfer (automatic),113.65,7939.25,No,0.049070766754420375,Low risk: retain and upsell,No
8710-YGLWG,Male,0,1,Month-to-month,DSL,Mailed check,44.9,44.9,No,0.4553775155023799,Medium risk: nurture,Yes
3199-XGZCY,Female,0,8,Month-to-month,Fiber optic,Electronic check,75.25,576.7,No,0.68914840494793,High risk: retention/win-back,Yes
3785-KTYSH,Male,0,53,Two year,No,Mailed check,24.6,1279.0,No,0.009314949578824942,Low risk: retain and upsell,No
